sample_id,country_code,level0,level1_family,level2_genus,level3_species,location,source,species_key,year,longitude,latitude,is_valid,growth_form
3512011,US,Deciduous Broadleaf,Sapindaceae,Aesculus,Aesculus spec,United States of America,iNaturalist Research-grade Observations,3189801.0,2021,-121.79864189827174,37.39627773933018,True,乔木
4228663,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,iNaturalist Research-grade Observations,2883094.0,2022,-83.59316217257066,35.67746818816788,True,乔木
4425695,US,Deciduous Broadleaf,Malvaceae,Tilia,Tilia americana,United States of America,iNaturalist Research-grade Observations,3152042.0,2023,-74.09812629430407,41.73431865827605,True,乔木
4755981,US,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros virginiana,United States of America,iNaturalist Research-grade Observations,3032986.0,2017,-95.25295338015252,31.94337683410282,True,乔木
4010099,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer macrophyllum,United States of America,iNaturalist Research-grade Observations,3189835.0,2016,-122.5763581721043,40.61040669685608,True,乔木
3919816,US,Deciduous Broadleaf,Betulaceae,Betula,Betula alleghaniensis,United States of America,iNaturalist Research-grade Observations,5331779.0,2017,-72.3852428884418,44.30051347812995,True,乔木
4369504,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer rubrum,United States of America,iNaturalist Research-grade Observations,3189883.0,2017,-78.76091462477031,35.608829245652174,True,乔木
4234423,US,Deciduous Broadleaf,Fabaceae,Cercis,Cercis canadensis,United States of America,iNaturalist Research-grade Observations,5353583.0,2024,-89.37658502518258,37.78346594290194,True,乔木
3995222,US,Deciduous Broadleaf,Salicaceae,Populus,Populus tremuloides,United States of America,Pl@ntNet automatically identified occurrences,3040215.0,2021,-92.1158955252344,46.53439825107684,True,乔木
4747157,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191.0,2019,-98.14138067853264,30.33994652269843,True,乔木
4187377,US,Deciduous Broadleaf,Altingiaceae,Liquidambar,Liquidambar styraciflua,United States of America,iNaturalist Research-grade Observations,3152824.0,2020,-82.3551774880014,34.77478114821145,True,乔木
4556557,US,Evergreen Broadleaf,Lauraceae,Umbellularia,Umbellularia californica,United States of America,iNaturalist Research-grade Observations,5371727.0,2023,-123.67764911388016,42.27778051736687,True,乔木
5122838,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia latifolia,United States of America,iNaturalist Research-grade Observations,2883005.0,2022,-72.25987080322311,42.54203576399619,True,乔木
4602014,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus ponderosa,United States of America,iNaturalist Research-grade Observations,5285053.0,2023,-117.84341034566312,45.72644035389981,True,乔木
4386507,US,Deciduous Broadleaf,Betulaceae,Betula,Betula alleghaniensis,United States of America,iNaturalist Research-grade Observations,5331779.0,2020,-71.02684017992426,42.727739486468,True,乔木
3834265,US,Deciduous Broadleaf,Sapindaceae,Aesculus,Aesculus spec,United States of America,iNaturalist Research-grade Observations,3189801.0,2023,-84.85793713626897,30.496460969674377,True,乔木
5005463,US,Evergreen Broadleaf,Araliaceae,Schefflera,Schefflera macrophylla,United States of America,iNaturalist Research-grade Observations,8800.0,2024,-75.5339122425031,37.98862472326993,True,乔木
3997398,US,Deciduous Broadleaf,Salicaceae,Populus,Populus tremuloides,United States of America,iNaturalist Research-grade Observations,3040215.0,2020,-72.9014462627929,43.71973786142389,True,乔木
4004486,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer macrophyllum,United States of America,iNaturalist Research-grade Observations,3189835.0,2023,-123.30238008742424,43.084066251648856,True,乔木
4458606,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer pensylvanicum,United States of America,iNaturalist Research-grade Observations,3189836.0,2019,-72.18774484368363,42.54345375813119,True,乔木
4227240,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,iNaturalist Research-grade Observations,2883094.0,2024,-81.52021527484472,36.65964316350303,True,乔木
4564816,US,Evergreen Needleleaf,Pinaceae,Abies,Abies balsamea,United States of America,iNaturalist Research-grade Observations,2685383.0,2021,-71.29860455272758,44.35850408733,True,乔木
3892089,US,Deciduous Broadleaf,Fagaceae,Castanea,Castanea dentata,United States of America,iNaturalist Research-grade Observations,5333230.0,2024,-72.09845134508838,42.08339492514401,True,乔木
4310195,US,Deciduous Broadleaf,Altingiaceae,Liquidambar,Liquidambar styraciflua,United States of America,iNaturalist Research-grade Observations,3152824.0,2019,-74.95456353813415,38.93585372364922,True,乔木
5018257,US,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros virginiana,United States of America,Pl@ntNet automatically identified occurrences,3032986.0,2020,-82.9076556494223,34.04144630716385,True,乔木
3927374,US,Deciduous Broadleaf,Betulaceae,Corylus,Corylus cornuta,United States of America,iNaturalist Research-grade Observations,2876032.0,2020,-84.90160957198643,45.41117745032014,True,乔木
4331963,US,Deciduous Broadleaf,Fabaceae,Cercis,Cercis canadensis,United States of America,iNaturalist Research-grade Observations,5353583.0,2018,-77.27748764091625,38.60667396568174,True,乔木
4954960,US,Deciduous Broadleaf,Magnoliaceae,Liriodendron,Liriodendron tulipifera,United States of America,iNaturalist Research-grade Observations,3152861.0,2020,-82.4027917690501,36.31611847744661,True,乔木
4469176,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer saccharum,United States of America,iNaturalist Research-grade Observations,3189859.0,2021,-71.52712456351456,42.71154403144188,True,乔木
4470229,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer saccharum,United States of America,iNaturalist Research-grade Observations,3189859.0,2019,-79.32075476203043,42.21877323312663,True,乔木
4195780,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2024,-82.1165531542273,39.32500839078556,True,乔木
4928864,US,Deciduous Broadleaf,Hamamelidaceae,Hamamelis,Hamamelis virginiana,United States of America,iNaturalist Research-grade Observations,3152827.0,2023,-82.75640294168942,35.40194479317651,True,乔木
4572468,US,Evergreen Needleleaf,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,United States of America,iNaturalist Research-grade Observations,2685796.0,2023,-122.66207101255364,43.85131701530897,True,乔木
3390989,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium ovatum,United States of America,iNaturalist Research-grade Observations,2882838.0,2023,-122.76528136553668,47.63367813827758,True,乔木
4746205,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191.0,2024,-91.606594839314,30.052829464968102,True,乔木
3946007,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,Pl@ntNet automatically identified occurrences,2883094.0,2020,-71.68635460303207,43.91081034156405,True,乔木
4574624,US,Evergreen Needleleaf,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,United States of America,iNaturalist Research-grade Observations,2685796.0,2021,-124.0299537699108,41.353961797518174,True,乔木
5000169,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex vomitoria,United States of America,iNaturalist Research-grade Observations,5414250.0,2023,-80.9126449199085,29.065352618480407,True,乔木
5015117,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191.0,2019,-76.59179383552366,38.49084881581849,True,乔木
4508393,US,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,United States of America,iNaturalist Research-grade Observations,2684171.0,2018,-114.01540586431148,48.338046658882,True,乔木
3927705,US,Deciduous Broadleaf,Betulaceae,Corylus,Corylus cornuta,United States of America,iNaturalist Research-grade Observations,2876032.0,2019,-73.72260309908815,44.2268134559186,True,乔木
4675931,US,Evergreen Broadleaf,Lauraceae,Umbellularia,Umbellularia californica,United States of America,iNaturalist Research-grade Observations,5371727.0,2023,-122.39376244306676,38.36124504370007,True,乔木
3920115,US,Deciduous Broadleaf,Betulaceae,Betula,Betula alleghaniensis,United States of America,iNaturalist Research-grade Observations,5331779.0,2016,-73.05917804435644,44.00681478724473,True,乔木
5212851,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus rigida,United States of America,iNaturalist Research-grade Observations,5285635.0,2022,-69.99975759787986,41.29459778519365,True,乔木
5132376,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rubra,United States of America,iNaturalist Research-grade Observations,2880539.0,2018,-76.9677584817439,40.12167584409524,True,乔木
3934472,US,Deciduous Broadleaf,Elaeagnaceae,Elaeagnus,Elaeagnus umbellata,United States of America,Pl@ntNet automatically identified occurrences,3039267.0,2019,-73.36498765370283,44.182445400436805,True,乔木
4117370,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2021,-93.73238208452328,41.79653649527479,True,乔木
4376059,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus alba,United States of America,iNaturalist Research-grade Observations,2879737.0,2024,-74.01384036619184,40.68974302279898,True,乔木
5138453,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,iNaturalist Research-grade Observations,2882274.0,2022,-77.99035074902748,41.76170199784527,True,乔木
3997576,US,Deciduous Broadleaf,Salicaceae,Populus,Populus tremuloides,United States of America,iNaturalist Research-grade Observations,3040215.0,2019,-119.68903227168444,42.49773905413126,True,乔木
4308495,US,Deciduous Broadleaf,Altingiaceae,Liquidambar,Liquidambar styraciflua,United States of America,iNaturalist Research-grade Observations,3152824.0,2021,-82.85737036684259,32.46998329121161,True,乔木
4501608,US,Evergreen Needleleaf,Cupressaceae,Sequoia,Sequoia sempervirens,United States of America,iNaturalist Research-grade Observations,2683909.0,2022,-124.10601265657944,41.81221915367976,True,乔木
5150101,US,Deciduous Broadleaf,Hamamelidaceae,Hamamelis,Hamamelis virginiana,United States of America,iNaturalist Research-grade Observations,3152827.0,2019,-74.9809569572695,40.83142649967118,True,乔木
4228235,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,iNaturalist Research-grade Observations,2883094.0,2022,-82.34965712089723,36.277119179633175,True,乔木
4266082,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2023,-84.18970071150063,39.73237848572521,True,乔木
5088530,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex verticillata,United States of America,iNaturalist Research-grade Observations,5414267.0,2023,-76.22879625516684,40.52607617773331,True,乔木
5080238,US,Evergreen Broadleaf,Rutaceae,Citrus,Citrus polyandra,United States of America,iNaturalist Research-grade Observations,2396.0,2023,-81.54570795556728,27.474554940360427,True,乔木
4735120,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex vomitoria,United States of America,iNaturalist Research-grade Observations,5414250.0,2016,-97.22262749748064,32.66333437199008,True,乔木
4768919,US,Evergreen Broadleaf,Lauraceae,Umbellularia,Umbellularia californica,United States of America,iNaturalist Research-grade Observations,5371727.0,2021,-120.7777128756811,35.475631438084704,True,乔木
5171797,US,Evergreen Needleleaf,Pinaceae,Abies,Abies balsamea,United States of America,iNaturalist Research-grade Observations,2685383.0,2020,-72.09572237524367,43.50625393938911,True,乔木
4013792,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer pensylvanicum,United States of America,iNaturalist Research-grade Observations,3189836.0,2021,-69.06525041280604,44.23329698885031,True,乔木
4507987,US,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,United States of America,iNaturalist Research-grade Observations,2684171.0,2019,-124.0799625882252,41.68665978621682,True,乔木
4116692,US,Deciduous Broadleaf,Betulaceae,Carpinus,Carpinus caroliniana,United States of America,iNaturalist Research-grade Observations,2875842.0,2022,-93.3321688467744,36.06542335712082,True,乔木
5028819,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia latifolia,United States of America,iNaturalist Research-grade Observations,2883005.0,2019,-74.5321841090486,39.49435613059332,True,乔木
5034705,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,Pl@ntNet automatically identified occurrences,2882274.0,2022,-76.65501497025942,38.9108381667394,True,乔木
4011025,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer negundo,United States of America,iNaturalist Research-grade Observations,3189866.0,2021,-91.9997181063879,45.45209862068761,True,乔木
3544652,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus agrifolia,United States of America,iNaturalist Research-grade Observations,2880791.0,2022,-121.07841235522022,35.53908444607524,True,乔木
5071951,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus rigida,United States of America,iNaturalist Research-grade Observations,5285635.0,2017,-76.87804582764961,39.0684584707766,True,乔木
5066809,US,Evergreen Broadleaf,Oleaceae,Ligustrum,Ligustrum sinense,United States of America,iNaturalist Research-grade Observations,3172294.0,2019,-84.14804824856039,33.66237366750936,True,乔木
4229925,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,iNaturalist Research-grade Observations,2883094.0,2020,-79.50184331491192,39.100836003525664,True,乔木
5213543,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus rigida,United States of America,iNaturalist Research-grade Observations,5285635.0,2020,-72.23277284612132,42.29316441600127,True,乔木
5127590,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia angustifolia,United States of America,iNaturalist Research-grade Observations,2883007.0,2021,-71.317912460289,42.53069627001727,True,乔木
5182035,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus strobus,United States of America,iNaturalist Research-grade Observations,5284982.0,2020,-76.40079270100036,43.17971396924527,True,乔木
4659563,US,Evergreen Broadleaf,Ericaceae,Arbutus,Arbutus menziesii,United States of America,iNaturalist Research-grade Observations,2882802.0,2022,-122.08302998615736,37.04962276433425,True,乔木
4008915,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer macrophyllum,United States of America,iNaturalist Research-grade Observations,3189835.0,2019,-121.80232957484294,37.39689309527555,True,乔木
3545741,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus agrifolia,United States of America,iNaturalist Research-grade Observations,2880791.0,2018,-117.27563746762895,33.33743451464371,True,乔木
4116409,US,Deciduous Broadleaf,Betulaceae,Betula,Betula papyrifera,United States of America,iNaturalist Research-grade Observations,5332120.0,2020,-89.83893137701016,43.87461581831322,True,乔木
4309391,US,Deciduous Broadleaf,Altingiaceae,Liquidambar,Liquidambar styraciflua,United States of America,iNaturalist Research-grade Observations,3152824.0,2020,-82.00734976942842,29.702477895198857,True,乔木
3929753,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2017,-72.24731843375767,43.8057985117554,True,乔木
5087154,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex opaca,United States of America,iNaturalist Research-grade Observations,5414248.0,2020,-74.49279241034246,40.71151681324296,True,乔木
5176736,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus strobus,United States of America,iNaturalist Research-grade Observations,5284982.0,2023,-72.32716309722066,42.66630645125466,True,乔木
4999647,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex opaca,United States of America,iNaturalist Research-grade Observations,5414248.0,2017,-78.59549535299062,35.924551436640364,True,乔木
4858995,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus ponderosa,United States of America,iNaturalist Research-grade Observations,5285053.0,2020,-105.72764484165904,32.951726732621694,True,乔木
5172364,US,Evergreen Needleleaf,Pinaceae,Abies,Abies balsamea,United States of America,iNaturalist Research-grade Observations,2685383.0,2019,-79.2639770283169,42.1176096075271,True,乔木
4504246,US,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,United States of America,iNaturalist Research-grade Observations,2684171.0,2024,-123.057985676887,47.52725277343499,True,乔木
4176697,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer rubrum,United States of America,iNaturalist Research-grade Observations,3189883.0,2023,-88.45442509092575,44.31506798396839,True,乔木
4243995,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus alba,United States of America,iNaturalist Research-grade Observations,2879737.0,2020,-79.65401459746182,36.99691618988251,True,乔木
4678113,US,Evergreen Broadleaf,Lauraceae,Umbellularia,Umbellularia californica,United States of America,iNaturalist Research-grade Observations,5371727.0,2022,-122.75618479938764,37.970012435472846,True,乔木
5131289,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rubra,United States of America,iNaturalist Research-grade Observations,2880539.0,2021,-73.17310361717095,43.273912478999314,True,乔木
4188460,US,Deciduous Broadleaf,Altingiaceae,Liquidambar,Liquidambar styraciflua,United States of America,iNaturalist Research-grade Observations,3152824.0,2016,-87.63738400490286,33.00631950681903,True,乔木
4829214,US,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros virginiana,United States of America,iNaturalist Research-grade Observations,3032986.0,2018,-90.90988259521836,36.448531483228685,True,乔木
5014486,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191.0,2022,-78.75012805932202,36.07851081871269,True,乔木
4287468,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer negundo,United States of America,iNaturalist Research-grade Observations,3189866.0,2020,-82.54571487601515,37.46933119188879,True,乔木
4170808,US,Deciduous Broadleaf,Salicaceae,Populus,Populus tremuloides,United States of America,iNaturalist Research-grade Observations,3040215.0,2020,-105.74046475718772,32.940320352126975,True,乔木
4602408,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus ponderosa,United States of America,iNaturalist Research-grade Observations,5285053.0,2023,-117.45087122082728,45.93231704953741,True,乔木
4104988,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer rubrum,United States of America,iNaturalist Research-grade Observations,3189883.0,2022,-91.54288766256344,30.4124381285243,True,乔木
5133514,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,Pl@ntNet automatically identified occurrences,2882274.0,2019,-75.63394771553611,41.007592204989656,True,乔木
3164436,US,Deciduous Broadleaf,Annonaceae,Asimina,Asimina spec,United States of America,iNaturalist Research-grade Observations,3158021.0,2023,-86.52153855728858,41.75591854377895,True,乔木
5138533,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,iNaturalist Research-grade Observations,2882274.0,2022,-73.47714296339909,41.248276643450446,True,乔木
5025690,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia latifolia,United States of America,iNaturalist Research-grade Observations,2883005.0,2024,-78.13961023858947,38.63957321325407,True,乔木
5014368,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191.0,2022,-77.54924309551745,35.790113998980026,True,乔木
4336510,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus alba,United States of America,iNaturalist Research-grade Observations,2879737.0,2024,-75.9371799644736,38.95485395323796,True,乔木
4999150,US,Evergreen Broadleaf,Aquifoliaceae,Ilex,Ilex opaca,United States of America,iNaturalist Research-grade Observations,5414248.0,2019,-76.04299889157292,36.91597904666142,True,乔木
4597111,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus strobus,United States of America,iNaturalist Research-grade Observations,5284982.0,2016,-72.45864860998363,44.35653762376544,True,乔木
4237259,US,Deciduous Broadleaf,Fabaceae,Cercis,Cercis canadensis,United States of America,iNaturalist Research-grade Observations,5353583.0,2020,-82.03617785773895,39.35421550268562,True,乔木
4228507,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,iNaturalist Research-grade Observations,2883094.0,2022,-81.13382970946257,37.52653254020239,True,乔木
4503508,US,Evergreen Needleleaf,Cupressaceae,Thuja,Thuja plicata,United States of America,iNaturalist Research-grade Observations,2684171.0,2024,-122.00779603318362,47.44660993088342,True,乔木
4778646,US,Evergreen Broadleaf,Oleaceae,Ligustrum,Ligustrum sinense,United States of America,iNaturalist Research-grade Observations,3172294.0,2020,-96.81551603040208,33.15769261028035,True,乔木
3192030,US,Deciduous Broadleaf,Annonaceae,Asimina,Asimina spec,United States of America,iNaturalist Research-grade Observations,3158021.0,2022,-76.14955357034606,39.61478753184478,True,乔木
4908119,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia latifolia,United States of America,Pl@ntNet automatically identified occurrences,2883005.0,2022,-81.41212666530919,37.00563819154304,True,乔木
5112751,US,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros virginiana,United States of America,iNaturalist Research-grade Observations,3032986.0,2021,-74.23589468045134,41.1209380946672,True,乔木
4058242,US,Deciduous Broadleaf,Fabaceae,Cercis,Cercis canadensis,United States of America,iNaturalist Research-grade Observations,5353583.0,2015,-97.05796627288004,33.25943591901684,True,乔木
4487715,US,Evergreen Broadleaf,Araliaceae,Schefflera,Schefflera macrophylla,United States of America,iNaturalist Research-grade Observations,8800.0,2018,-121.40927765338591,48.05165643462339,True,乔木
4043418,US,Deciduous Broadleaf,Betulaceae,Carpinus,Carpinus caroliniana,United States of America,iNaturalist Research-grade Observations,2875842.0,2020,-95.29250114739555,30.02638699572117,True,乔木
5131921,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rubra,United States of America,iNaturalist Research-grade Observations,2880539.0,2020,-72.09809907610516,43.510797763362575,True,乔木
4102388,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer macrophyllum,United States of America,iNaturalist Research-grade Observations,3189835.0,2021,-121.5680394872928,37.17744735513233,True,乔木
4336591,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus alba,United States of America,iNaturalist Research-grade Observations,2879737.0,2023,-77.58960687825325,36.58473472490619,True,乔木
4116699,US,Deciduous Broadleaf,Betulaceae,Carpinus,Carpinus caroliniana,United States of America,iNaturalist Research-grade Observations,2875842.0,2022,-92.35725328795424,39.00702097646222,True,乔木
4562307,US,Evergreen Needleleaf,Pinaceae,Abies,Abies balsamea,United States of America,iNaturalist Research-grade Observations,2685383.0,2024,-95.14959141773366,47.15807933811914,True,乔木
4236223,US,Deciduous Broadleaf,Fabaceae,Cercis,Cercis canadensis,United States of America,iNaturalist Research-grade Observations,5353583.0,2021,-84.73590045863827,39.49473961328392,True,乔木
4151571,US,Deciduous Broadleaf,Platanaceae,Platanus,Platanus occidentalis,United States of America,iNaturalist Research-grade Observations,3152820.0,2020,-98.07085553627132,30.620976907490807,True,乔木
4387455,US,Deciduous Broadleaf,Betulaceae,Betula,Betula alleghaniensis,United States of America,iNaturalist Research-grade Observations,5331779.0,2019,-75.18534431315524,41.31606835676599,True,乔木
4904271,US,Evergreen Broadleaf,Ebenaceae,Diospyros,Diospyros virginiana,United States of America,iNaturalist Research-grade Observations,3032986.0,2020,-82.31967858451492,27.098884594809714,True,乔木
4634615,US,Evergreen Needleleaf,Cupressaceae,Sequoia,Sequoia sempervirens,United States of America,iNaturalist Research-grade Observations,2683909.0,2022,-122.57819532173832,37.901132701500266,True,乔木
5167890,US,Deciduous Broadleaf,Magnoliaceae,Liriodendron,Liriodendron tulipifera,United States of America,iNaturalist Research-grade Observations,3152861.0,2015,-76.7451869117622,39.227296109401394,True,乔木
4426966,US,Deciduous Broadleaf,Malvaceae,Tilia,Tilia americana,United States of America,iNaturalist Research-grade Observations,3152042.0,2019,-71.50778544224578,42.50212680956785,True,乔木
4937303,US,Evergreen Broadleaf,Lauraceae,Cinnamomum,Cinnamomum cassia,United States of America,iNaturalist Research-grade Observations,6688.0,2023,-81.36117697667252,41.59497175035587,True,乔木
4147039,US,Deciduous Broadleaf,Moraceae,Maclura,Maclura pomifera,United States of America,iNaturalist Research-grade Observations,2984580.0,2023,-94.9941114822021,38.760347965286655,True,乔木
4935970,US,Evergreen Broadleaf,Lauraceae,Cinnamomum,Cinnamomum cassia,United States of America,iNaturalist Research-grade Observations,6688.0,2024,-84.25400986689343,35.31227673009277,True,乔木
4798308,US,Evergreen Broadleaf,Rutaceae,Citrus,Citrus polyandra,United States of America,iNaturalist Research-grade Observations,2396.0,2019,-95.20857194736756,32.207672212641604,True,乔木
4412059,US,Deciduous Broadleaf,Ericaceae,Rhododendron,Rhododendron maximum,United States of America,iNaturalist Research-grade Observations,2883094.0,2020,-79.32017061979244,41.2339049607552,True,乔木
4462661,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer rubrum,United States of America,iNaturalist Research-grade Observations,3189883.0,2022,-72.1053540335191,43.50302555022642,True,乔木
4552027,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,iNaturalist Research-grade Observations,2882274.0,2017,-72.39366613033175,44.35742052577402,True,乔木
3929688,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2019,-73.23026929267611,44.4457642358449,True,乔木
4546292,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus rubra,United States of America,iNaturalist Research-grade Observations,2880539.0,2022,-71.40253282098024,43.5237737474281,True,乔木
4723006,US,Evergreen Broadleaf,Rosaceae,Adenostoma,Adenostoma fasciculatum,United States of America,iNaturalist Research-grade Observations,3030227.0,2023,-116.50327211506053,32.89505601733345,True,乔木
4464411,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer rubrum,United States of America,iNaturalist Research-grade Observations,3189883.0,2020,-72.35231688626315,42.47715584366855,True,乔木
3393313,US,Deciduous Broadleaf,Ericaceae,Vaccinium,Vaccinium ovatum,United States of America,iNaturalist Research-grade Observations,2882838.0,2019,-123.9645922666694,45.17711031782265,True,乔木
4592258,US,Evergreen Needleleaf,Pinaceae,Pinus,Pinus strobus,United States of America,iNaturalist Research-grade Observations,5284982.0,2024,-68.20928583368763,44.39691032470334,True,乔木
4820981,US,Deciduous Needleleaf,Cupressaceae,Taxodium,Taxodium distichum,United States of America,iNaturalist Research-grade Observations,2684191.0,2024,-92.71431580480896,34.761956773581744,True,乔木
5138084,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,iNaturalist Research-grade Observations,2882274.0,2022,-76.26009468546098,43.298531175915386,True,乔木
4236976,US,Deciduous Broadleaf,Fabaceae,Cercis,Cercis canadensis,United States of America,iNaturalist Research-grade Observations,5353583.0,2020,-83.79605127050243,42.33417476838981,True,乔木
3476813,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus agrifolia,United States of America,iNaturalist Research-grade Observations,2880791.0,2022,-122.2791813823974,37.46516639150487,True,乔木
4661871,US,Evergreen Broadleaf,Ericaceae,Arbutus,Arbutus menziesii,United States of America,iNaturalist Research-grade Observations,2882802.0,2019,-122.10980688798332,37.2304660666578,True,乔木
4395832,US,Deciduous Broadleaf,Betulaceae,Ostrya,Ostrya virginiana,United States of America,iNaturalist Research-grade Observations,5332289.0,2023,-76.59297103820177,40.97702952636934,True,乔木
5127022,US,Evergreen Broadleaf,Ericaceae,Kalmia,Kalmia angustifolia,United States of America,iNaturalist Research-grade Observations,2883007.0,2023,-71.53617653865307,42.58064712001798,True,乔木
3545742,US,Deciduous Broadleaf,Fagaceae,Quercus,Quercus agrifolia,United States of America,iNaturalist Research-grade Observations,2880791.0,2018,-119.0529638019156,34.104770001223834,True,乔木
4104944,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer rubrum,United States of America,iNaturalist Research-grade Observations,3189883.0,2022,-94.2750190099192,31.05820068398328,True,乔木
4296318,US,Deciduous Broadleaf,Sapindaceae,Acer,Acer saccharum,United States of America,iNaturalist Research-grade Observations,3189859.0,2018,-81.58860004860037,41.15616945209048,True,乔木
4920547,US,Deciduous Broadleaf,Fagaceae,Fagus,Fagus grandifolia,United States of America,iNaturalist Research-grade Observations,2882274.0,2024,-84.37716577888855,39.03530059534317,True,乔木
